AT	V	AP	RH	PE
16.52	43.7	1015.08	58.36	466.73
7.57	39.61	1018.66	85.73	480.86
8.44	41.17	1019.9	70.72	486.15
10.15	41.46	1019.56	81.79	479.32
18.43	44.63	1019.76	39.99	458.75
15.12	48.92	1011.8	72.93	462.59
17.11	49.78	1007.25	100.09	453.22
6.48	40.27	1010.55	82.12	486.68
3.99	39.9	1009.74	96.81	490.91
14.01	43.34	1016.95	83.41	463.81
9.42	41.4	1029.99	88.41	477.01
12.29	40.71	1019.71	83.09	469.75
16.8	56.03	1020.65	85.26	461.96
4.81	42.85	1013.96	86.94	479.8
20.27	57.76	1016.66	75.76	450.71
12.72	40.71	1016.02	71.57	466.99
13.39	44.58	1016.5	79.26	474.7
12.38	41.62	1012.37	84.15	461.07
18.02	49.78	1003.86	100.09	451.41
18.34	45.64	1019.05	82.53	460.58
14.81	43.7	1015.1	60.72	469.5
14.6	44.47	1028.46	69.96	465.24
9.53	38.38	1020.49	80.08	478.03
11.35	40.73	1019.37	96.05	472.32
7.64	41.17	1020.01	75.14	488.53
6.44	39.33	1011.8	93.5	490.57
6.99	35.19	1019.32	68.95	480.05
9.6	41.82	1032.93	72.63	475.01
14.78	41.17	1016.42	67.42	469.69
13.86	44.21	1022.6	83.56	468.3
13.89	41.49	1020.02	86.47	469.6
16.27	56.89	1013.74	84.36	454.88
12.1	40.27	1005.53	68.37	477.61
10.05	40.23	1019.71	90.41	475.48
13.53	40.71	1023.83	61.59	474.7
17.53	42.24	1016.9	60.95	470.63
18.17	52.08	1001.91	100.09	451.06
11.63	40.55	1022.89	87.12	474.67
13.61	38.47	1015.1	54.98	466.51
17.98	56.85	1012.28	84.52	448.71
14.66	41.92	1030.81	68.88	464.57
20.3	44.9	1008.25	64.08	457.6
17.98	60.1	1009.61	84.11	452.57
8.75	40.22	1008.96	90.53	482.8
12.65	44	1023.03	88.73	471.46
11.73	37.92	1008.02	72.68	472.51
9.53	44.03	1008.87	89.99	471.23
9.54	41.17	1019.79	65.61	481.18
11.48	36.18	1017.03	61.62	469.44
19.23	41.67	1012.53	48.86	465.66
12.25	40.75	1016.02	82.4	475.07
3.68	39.64	1011.31	84.05	490.02
10.58	42.34	1022.32	94.01	474.91
16.6	41.93	1022.01	48.98	467.51
19.15	59.21	1018.41	88.9	450.26
16.02	44.21	1020.97	85.64	462.51
19.69	59.14	1015.99	70.33	448.69
15.36	40.89	1007.59	86.08	464.12
10.52	41.78	1013.54	71.52	474.58
12.75	39.85	1012.51	62.37	475.61
9.45	41.4	1027.06	87.35	479
10.16	39.3	1019.71	81.21	480.74
18.33	52.08	1001.78	100.09	448.23
6.4	39.9	1007.75	86.55	486.03
20.3	44.9	1008.25	64.08	457.6
14.73	40.35	1011.15	65.2	470.03
18.95	42.23	1013.01	79.4	462.73
8.81	43.56	1014.99	81.5	482.52
5.41	40.07	1019.16	64.77	495.24
16.32	50.88	1013.37	97.19	458.28
11.56	39.28	1011.27	82.05	477.71
11.2	35.76	1019.24	64.59	473.33
19.2	58.71	1009.8	84.62	448.17
14.26	44.47	1028.81	72.19	465.77
10.74	52.75	1021.75	75.41	467.48
8.95	43.13	1017.56	94.85	479.14
15.33	42.28	1008.19	66.15	465.2
18.46	42.18	1001.47	97.61	458.67
15.3	41.76	1022.57	71.56	466.59
10.27	38.38	1022.16	70.77	475.58
17.37	48.92	1011.91	58.4	455.53
16.49	49.39	1018.1	93.13	461.54
14.81	43.69	1017.19	71.9	470.71
12.08	40.75	1015.84	86.9	476.84
18.28	44.2	1018.83	52.88	458.59
10.53	41.26	1007.48	98.74	475.96
9.05	40	1015.48	80.91	472.41
14.1	39.16	1008.19	74.05	464.07
18.39	67.71	1003.77	92.48	444.63
10.93	39.16	1016.54	90.56	479.83
12.45	40.56	1017.84	66.52	477.41
12.87	41.5	1013.51	85.72	469.44
11.94	39.28	1017.04	89.88	475.59
6.75	39.4	1011.28	90.84	483.77
17.96	47.83	1005	85.72	454.59
17.27	44.9	1007.85	78.8	454.19
16	42.86	1013.88	81.74	467.5
19.35	50.12	1005.43	100.1	447.43
13.82	40.2	1013.19	90.11	466.99
20.06	52.84	1004.21	82.12	447.47
19.7	51.3	1014.88	88.1	454.94
9.71	42.44	1014.29	94.03	481.03
13.41	49.83	1008.83	87.14	466.38
13.76	45.87	1008.89	87.27	463.5
11.69	35.76	1019.02	55.6	471.72
10.51	44.78	1012.59	85.29	474.77
9.45	43.5	1018.89	84.29	476.1
15.03	42.44	1014.25	94.52	464.91
13.55	40.1	1014.57	81.48	469.57
19.47	58.79	1016.8	87.26	450.17
10.94	25.36	1009.47	100.1	470.9
11.09	40.43	1025.47	74.97	490.96
15.31	41.35	1005.09	95.25	466.5
16.34	41.48	1015.92	48.24	453.6
13.26	41.74	1021.89	63.32	473.44
12.77	36.71	1013.29	86.4	475.59
11.25	40.67	1011.64	63.54	480.49
10.13	39.18	1024.09	85.48	479.42
15.08	37.85	1009.85	85.9	465.58
11.39	43.72	1010.91	98.83	467.8
9.74	41.01	1019.12	98.39	465.8
17.75	55.5	1020.15	81.26	459.43
16.76	43.77	1012.25	77.95	457
14.97	42.28	1007.31	79.25	466.62
17.09	42.42	1009.03	72.01	464.11
10.02	38.18	1017.43	68.4	476.83
19.34	64.79	1018.03	84.77	454.59
10.77	41.54	1019.94	71.13	477.81
5.51	41.03	1022.28	84.5	491.84
19.83	59.21	1012.67	96.42	440.03
14.87	54.3	1017.17	71.57	462.87
15.62	35.4	1016.19	53.95	467.95
14.04	40.56	1018.4	65.79	472.98
20.03	60.77	1017.23	87.82	449.31
15.78	43.99	1022.19	83.7	461.07
16.11	44.92	1025.37	79.85	460.99
4.89	45.87	1007.58	99.35	482.69
18.16	43.96	1012.78	78.33	465.26
18.81	52.08	1004.43	99.6	450.87
14.79	47.83	1007.27	92.04	463.22
6.28	41.06	1020.96	90.91	489.79
9.3	40.56	1022.64	76.14	479.87
7.01	40.72	1024	86.37	489.64
16.97	50.9	1012.31	82.65	463.28
12.62	40.92	1021.85	81.41	465.68
14.43	35.85	1021.99	78.25	464.6
19.93	56.65	1020.7	62.82	456.53
15.43	40.89	1010.63	73.03	468.35
7.55	43.65	1019.09	61.71	481.61
9.77	34.69	1027.72	74.98	477.51
16.02	71.14	1019.75	70.42	456.35
16.55	39.64	1009.07	77.8	465.29
15.77	39.82	1013.01	79.1	468.78
17.3	46.21	1013.56	87.57	456.77
19.96	39.53	1006.16	62.77	460.49
17.74	58.33	1013.55	81.8	446.01
14.44	40.8	1025.05	56.59	472.95
12.87	45.51	1015.3	86.67	475.77
20.29	65.27	1013.17	74.94	445.52
6.07	38.91	1019.25	83.39	483.56
14.48	40.83	1009.42	81.74	469.64
17.16	53.16	1013.2	82.85	456.93
20.21	59.14	1016	70.38	448.79
13.92	41.16	1000.98	83.89	454.15
13.52	40.83	1009.94	87.53	470.47
10.06	43.22	1014.1	85.7	473
13.21	40.03	1018.12	82.98	469.75
18.8	44.78	1009.65	46	462.79
17.34	44.78	1007.81	56.38	454.97
16.03	41.23	996.35	82.04	464.67
17.34	44.78	1007.81	56.38	454.97
9.59	38.91	1011.87	81.3	479.96
13.08	41.74	1020.75	64.44	474.81
12.29	42.18	1016.53	83.13	468.75
15.69	37.87	1022.63	87.71	462.16
8.48	38.5	1013.5	66.51	485.29
15.5	44.92	1024.16	86.44	462.12
12	41.17	1019.48	58.71	474.4
18.97	44.78	1007.87	47.98	463.46
15.64	38.28	1014.39	76.93	466.51
19.65	51.3	1014.81	90.23	452.5
13.72	44.47	1027.2	68.89	470.66
13.49	44.63	1019.12	70.02	471.08
7.25	41.14	1024.99	95.85	477.45
19.69	56.65	1020.79	66.94	457.17
10.55	41.26	1007.77	99.1	473.6
13.98	40.24	1017.19	87.45	467.2
7.69	36.24	1013.08	88.37	482.46
11.24	42.34	1021.3	95.19	469.3
10.98	41.39	1017.54	85.31	476.31
17.48	52.9	1020.03	76.47	458.34
10.67	42.02	996.55	99.94	472.65
10.52	41.48	1018	68.99	469.8
10.9	40.67	1016.66	65.09	482.4
10.11	41.62	1017.17	97.82	463.57
10.03	41.62	1014.55	95.61	462.73
6.03	40.78	1025.53	98.68	480.36
15.98	39.64	1009.31	81.21	467.22
11.68	39.22	1017.9	57.95	471.8
10.74	52.75	1021.75	75.41	467.48
9.11	36.66	1026.47	74.79	480.74
18.78	54.2	1012.05	89.25	448.04
16.98	63.09	1020.44	95.18	450.55
15.28	48.14	1012.55	69.65	460.75
8.34	40.96	1023.28	89.45	483.92
5.71	45.87	1012.04	93.42	482.49
10.15	41.62	1015.86	97.4	463.89
15.99	43.5	1021.34	73.22	460.7
17.25	39.39	1014.27	67.8	465.74
14.35	49.83	1006.39	91.23	462.54
5.68	40.77	1022.49	90.6	487.58
19.24	58.33	1013.65	85.47	449.26
11.23	43.7	1016	91.75	476.04
12.75	40.64	1020.44	83.17	466.93
14.72	40.83	1009.65	80.98	469.8
19.36	44.6	1016.25	45.65	464.56
13.25	41.62	1010.8	77.81	457.64
11.86	39.85	1013	66.92	478.29
14.75	40.66	1016.7	81.65	463.83
15.24	48.6	1007.08	86.49	459.85
10.62	39.58	1011.9	87.85	479.91
13.92	43.41	1015.12	61.64	464.76
19.21	58.49	1011.7	91.29	452.82
11.86	40.55	1019.82	91.45	473.31
10.11	52.75	1021.79	76.08	470.35
9.53	41.44	1018.01	80.09	481.83
13.52	39.3	1018.99	69.22	469.41
9.55	41.44	1015.07	85.94	481.75
19.78	62.1	1019.72	78.36	450.43
9.48	40.11	1025.49	73.81	472.16
16.25	58.86	1015.94	86.52	456.49
10.01	43.7	1015.73	91.97	479.24
9.29	35.77	1015.34	63.29	475.88
14.79	39.54	1007.25	82.54	469.23
13.73	50.59	1020.44	85.54	459.6
8.39	36.3	1015.39	62.23	479.57
5.21	35.79	1011.5	95.08	484.03
13.34	40.83	1008.09	85.85	471.82
20.29	63.09	1019.03	76.07	448.22
11.05	40.71	1024.91	76.42	479.59
14.67	71.14	1019.84	77.72	458.8
10.39	40.96	1023.51	84.73	479
10.15	41.14	1025.5	91.54	473.56
16.22	46.36	1020.04	91.73	460.73
5.57	42.85	1013.55	92.14	488.85
18.05	56.03	1020.69	77.87	459.09
19.07	49.69	1007.22	76.79	453.09
15.54	41.96	1011.78	97.46	467.1
17.25	43.14	1018.34	76.17	462.8
19.67	44.71	1015.46	31.46	464.99
13.4	41.58	1020.5	71.17	461.54
13.39	49.83	1007.14	90.88	466.04
18.7	66.51	1015.14	79.23	458.73
12.15	43.71	1025.78	93.69	472.59
16.07	65.46	1013.88	87.11	450.54
18.62	59.15	1012.85	82.54	450.81
10.1	44.03	1008.11	90.29	471.59
5.51	41.03	1022.28	84.5	491.84
20.3	48.41	1007.48	89.66	446.68
13.56	39.52	1016.61	78.35	470.67
15.12	52.05	1014.63	80.38	464.78
13.9	40.2	1013.13	89.91	464.17
15.47	44.9	1021.59	81.74	465.61
18.06	56.65	1020.2	81.59	459.14
19.93	57.25	1010.6	89.34	455.15
5.71	40.77	1022.49	87.9	487.48
15.26	41.2	1016	76.06	467.98
13.08	44.9	1020.47	86.46	472.01
19.57	68.61	1011.13	96.4	448.73
19.21	53.16	1013.18	81.64	454.01
16.19	36.99	1007.37	92.4	462.94
19.68	56.65	1020.75	67.25	456.89
15.55	45.09	1014.33	62.19	457.36
14.5	39	1017.04	75.75	465.32
13.14	43.71	1024.47	87.42	467.07
11.2	41.54	1019.94	67.18	479.03
5.79	45.87	1010.23	95.41	480.97
17.46	39.99	1008.52	69.73	461.01
13.02	45.51	1015.24	80.05	468.46
20.09	61.27	1020.05	70.71	451.43
12.24	40.96	1023.22	78.74	475.32
11.75	35.76	1018.99	57.92	473.01
13.87	38.01	1022.61	84.22	473.39
4.87	42.85	1012.69	94.72	482.05
14.87	42.77	1017.94	75.06	462.03
14.81	43.69	1017.19	71.9	470.71
13.07	38.47	1015.16	57.26	468.9
18.68	59.14	1016.96	77.09	452.85
6.17	41.31	1002.49	87.59	481.27
5.98	39.61	1017.27	84.86	482.17
11.52	39.18	1023.43	83.29	474.35
8.76	40.96	1025.21	90.72	483.79
6.9	40.71	1021.78	94.8	471.43
13.77	47.83	1007.41	90.66	466.07
16.51	41.79	1007.1	74.03	457.74
16.48	48.92	1011.84	64.16	458.67
10.2	41.46	1019.12	83.26	480.11
14.85	40.8	1025.38	53.29	471.78
13.12	48.04	1011.93	100.07	463.46
9.53	38.18	1018.43	75.33	476.54
13.8	40.2	1013.12	90.59	466.29
13.12	39.18	1023.11	64.33	471.44
7.84	40.07	1016.68	47.63	488.7
5.01	39.4	1003.69	91.9	475.34
5.84	41.38	1020.34	82.41	489.4
15.12	39.16	1006.55	76.99	463.78
17.48	43.14	1018.68	74.85	459.59
12.62	40.92	1021.85	81.41	465.68
6.49	39.33	1010.85	91.85	489.22
14.28	42.77	1020.06	81.77	466.75
13.44	39.64	1013.23	73.43	474.79
15.82	44.88	1018.59	78.88	461.9
20.08	62.52	1017.99	75.74	450.98
13.44	41.14	1026.41	77.26	461.44
12.67	48.14	1017.41	83.63	463.68
11.94	40.66	1016.61	96.11	467.99
9.46	41.4	1026.78	87.58	480.82
19.82	41.67	1012.92	51.92	456.87
19.08	58.59	1013.42	68.88	451.05
16.53	46.18	1010.2	95.42	458.67
14.43	38.91	1013.28	70.26	468.83
12.19	41.06	1021.35	74.98	474.63
18.15	45.01	1013.06	72.4	455.21
18.9	57.5	1016.21	93.9	451.42
12.08	49.83	1008.21	96.01	467.54
18.48	58.59	1015.61	85.14	452.52
10.17	41.17	1018.58	87.72	478.04
18.12	43.69	1016.91	52.95	464.68
14.54	41.17	1015.15	67.78	470.19
16.52	44.88	1017.61	90.08	459.73
18.39	52.08	1006.53	100.09	449.96
19.46	42.04	1011.3	60.45	466.24
18.6	60.1	1009.91	87.13	453.94
15.02	37.64	1016.49	83.28	463.93
18.74	59.21	1018.3	91.55	449.77
14.47	42.86	1031.55	66.73	466.64
5.54	45.87	1008.69	95.91	478.02
18.8	44.71	1016.56	31.29	459.85
9.81	44.45	1021.19	90.55	471.32
6.4	39.18	1024.6	86.83	484.44
15.93	25.88	1009.45	72.83	462.7
19.02	44.85	1014.57	43.37	465.42
14.02	44.85	1016.54	75.73	469.53
10.22	37.83	1005.94	93.53	471.79
13.52	39.39	1012.91	84.03	474.82
9.04	40.11	1023.3	76.32	473.57
11.92	40.55	1016.91	100.07	472.45
9.56	44.71	1021.13	64.6	487.92
14.28	42.74	1028.79	70.67	467.22
12.36	41.74	1020.58	69.24	477.16
16.3	38.73	1001.79	73.45	465.7
18.9	47.83	1005.31	77.79	455.94
10.19	37.14	1012.74	73.48	475.01
18.41	65.94	1010.23	84.71	452.66
10.03	42.18	1017.3	85.99	475.74
12.33	45.51	1016.49	79.2	471.16
11.06	37.92	1008.76	67.32	473.16
15.46	42.07	1017.9	81.12	459.15
9.64	39.35	1015.1	91.76	479.81
13.93	38.91	1013.04	73.51	470.39
8.42	43.14	1011.62	80.32	483.49
14.54	43.14	1010.26	82.98	465.45
13.52	41.48	1014.46	67.12	460.76
13.65	42.86	1015.41	87.67	471.75
13.13	50.59	1020.26	87.44	470.03
12.38	44.2	1020.23	81.5	467.04
18.77	52.08	1004.02	99.86	449.62
11.02	38.28	1013.51	95.66	472.11
18.18	61.87	1008.64	66.28	453.1
19.6	60.95	1015.4	84.26	456.06
9.95	41.82	1033.09	69.44	477.52
13.32	43.22	1009.45	75.3	466.83
12.1	40.27	1005.53	68.37	477.61
18.68	62.1	1019.78	83.67	453.25
12.51	41.14	1027.36	87.86	463.79
14.2	42.86	1031.96	69.59	468.63
6.4	41.17	1019.54	85.37	488.82
17.65	62.1	1019.63	84.3	452.2
11.83	44.21	1019.37	85.31	463.62
10.95	43.8	1022.61	63.46	473.2
19.73	56.65	1020.7	69.49	457.46
7.47	40.64	1020.47	94.8	478.08
8.51	39.66	1015.16	86.61	483.54
9.87	41.82	1033.04	68.57	475.58
13.44	41.14	1026.41	77.26	461.44
20.28	62.52	1017.89	75.67	452.45
13.09	41.62	1011.82	83.14	457.29
11.46	44.85	1014.3	63.24	475.33
11.3	25.36	1008.66	96.18	471.19
17.82	65.48	1019.64	86.6	449.21
5.97	40.35	1012.3	94.1	489.03
6.34	40.64	1020.62	94.39	478.78
4.15	39.9	1007.62	95.69	489.8
8.41	39.16	1015.47	93.42	484.34
13.45	42.44	1012.79	83.12	473.96
16.64	45.87	1009.02	98.86	456.79
8.29	36.08	1020.38	81.53	483.26
7.73	39.04	1018.61	68.23	482.39
5.81	35.79	1012.14	92.28	484.41
7.31	43.02	1014.19	86.43	484.82
10.32	41.46	1017.98	87.66	479.61
16.41	47.24	1015.75	88.78	457.94
10.93	39.22	1019.44	64.94	473.27
19.89	51.43	1007.33	92.08	448.98
13.22	44.92	1023.84	87.99	471.43
7.89	40.46	1019.61	74.53	477.27
13.18	37.91	1018.09	88.84	469.63
12.42	38.25	1012.76	82.23	472.3
20.08	58.12	1015.53	80.84	455.85
15.12	52.05	1014.63	80.38	464.78
11.15	41.26	1022.67	81.83	473.57
10.16	41.62	1013.15	94.3	465.05
13.74	44.21	1023.26	84.2	466.67
6.87	39.85	1012.66	83.34	486.26
9.42	39.64	1010.86	74.03	478.05
14.54	43.14	1010.26	82.98	465.45
9.17	40.67	1019.03	66.21	487.33
20	69.48	1011.05	85.51	448.79
12.37	46.97	1013.95	90.76	464.4
13.02	40.1	1014.43	87.32	474.97
15.07	43.48	1015.22	57.74	459.96
18.18	61.87	1008.64	66.28	453.1
18.27	58.2	1018.34	72.73	448.17
6.92	43.13	1018.26	89.23	486.36
7.64	38.18	1017.65	78.51	484.45
6.85	37.49	1011.01	84.53	483.12
19.97	59.14	1016.05	70.58	450.06
11.98	39.35	1014.97	98.05	472.43
17.9	43.72	1008.64	74.73	452.55
11.8	43.22	1008.57	78.01	469.55
13.18	43.72	1010.59	99.09	464.7
9.36	44.03	1010.3	87.2	474.68
10.68	38.38	1020.79	72.33	476.22
18.23	45.01	1012.24	73.86	454.06
6.4	39.9	1007.75	86.55	486.03
13.61	38.47	1015.1	54.98	466.51
14.78	42.86	1015.32	84.75	471.17
17.76	40.55	1002.82	73.77	461.8
18.24	59.15	1012	84.4	449.48
13.61	42.34	1017.57	91.35	465.65
18.36	62.1	1019.9	79.09	453.5
9.59	40.11	1026.05	74.27	470.71
12.29	40.03	1017.62	89.64	472.65
18.41	42.04	1011.69	64.88	465.64
15.33	42.28	1008.19	66.15	465.2
9.32	41.39	1020.03	70.21	481.88
12.06	52.72	1024.53	80.05	467.21
13.56	49.83	1007.01	89.86	466.33
12.06	52.72	1024.53	80.05	467.21
6.45	35.77	1018.86	67.84	483.12
12.19	41.06	1021.35	74.98	474.63
11.41	40.62	1015.56	57.62	466.83
7.65	36.3	1016.5	65.51	482.56
13.11	38.73	1005.89	89.02	473.38
13.05	34.03	1018.31	64.99	472.69
8.67	36.66	1026.8	84.36	480.38
5.98	38.91	1016.5	91.83	488.85
15.33	42.28	1008.19	66.15	465.2
17.8	46.48	1007.27	81.31	452.66
13.74	34.03	1018.69	67.34	470.49
13.7	34.03	1018.82	69.07	470.2
15.5	39.16	1016.24	78.13	469.52
7.61	38.06	1021.16	83.22	484.14
14.29	39.59	1010.93	94.53	463.04
15.22	41.35	1003.12	95.45	464.56
17.34	44.06	1015.84	74.88	458.5
11.48	44.58	1016.43	80.15	478.53
15.99	39.63	1006.09	89.92	464.95
18.26	49.64	1024.92	62.82	462.6
9.42	39.64	1010.86	74.03	478.05
18.48	52.05	1012.41	68.2	458.62
15.03	42.44	1014.25	94.52	464.91
19.35	39.39	1013.91	61.53	465.28
15.43	41.1	1005.2	85.06	467.21
14.54	42.99	1009.27	90.88	468.93
6.3	39.33	1010.63	94.26	489.95
8.84	42.49	1010.28	89.09	481.58
16.56	42.99	1007.48	74.45	464.62
16.66	36.71	1013.68	70.66	466.07
11.05	40.75	1016.55	87.08	478.07
9.16	42.44	1014.43	93.67	480.98
10.9	41.93	1014.96	96.24	477.93
16.88	43.67	1011.43	73.98	463.81
14.72	41.23	997.91	82.69	467.11
17.13	43.79	1016.09	58.94	465.3
13.78	42.03	1017.51	84.94	467.6
16.17	46.97	1014.22	85.8	456.08
10.42	44.85	1014.18	88.36	479.03
18.63	45.87	1007.98	79.9	453.79
8.33	39.72	1020.24	82.84	479.12
10.01	41.17	1018.78	86.84	479.4
10	39.66	1016.83	78.91	479.97
12.24	44.9	1020.31	82.22	464.25
20.1	57.17	1011.96	87.68	452.67
15.98	39.64	1009.31	81.21	467.22
15.62	35.4	1016.19	53.95	467.95
10.26	39.13	1010.94	87.78	474.16
19.89	51.43	1007.38	91.79	448.85
9.81	71.14	1019.43	87.93	469.64
10.91	40.1	1014.07	91.45	478.34
8.32	39.64	1010.93	78.21	479.69
17.16	40.55	1000.26	72.21	461.58
15.78	41.48	1015.55	52.17	454.25
12.74	44.03	1007.62	97.64	463.96
18.48	58.59	1015.61	85.14	452.52
7.82	41.16	1023.3	87.7	475.66
15.69	39.3	1019.03	60.57	464.17
19.61	56.53	1019.69	77.13	454.22
14.29	39.59	1012.36	92.38	463.13
9.57	39.82	1013.12	89.15	468.02
13.48	46.18	1018.15	88.38	464.58
12.36	41.74	1020.58	69.24	477.16
17.08	58.86	1016.04	87.46	449.98
8.39	36.3	1015.39	62.23	479.57
16.74	39.16	1005.68	71.17	460.47
15.14	49.64	1023.78	75	463.58
10.02	39.66	1016.34	79.98	480.05
16.14	54.3	1017.93	65.68	460.73
18.32	42.18	1002.27	95.99	458.46
18.6	43.56	1013.9	51.16	464.67
13.08	39.28	1012.41	77.98	474.13
12.33	39.85	1012.53	66.04	479.32
8.27	35.77	1015.3	73.36	478.13
19.27	50.9	1011.72	83.14	455.09
7.64	41.17	1020.01	75.14	488.53
8.6	36.66	1026.4	81.23	481.86
20.17	50.66	1014.38	82.09	454.79
17.69	44.34	1019.31	61.12	464.13
16.59	39.54	1007.97	70.58	464.19
11.02	40	1015.75	74.83	468.09
8.22	41.82	1032.77	71.63	477.86
6.63	39.42	1024.81	72.58	482.02
7.91	38.56	1016.48	68.94	485.95
5.46	40.81	1025.73	93.52	474.87
7.17	41.92	1031.97	83.86	485.08
12.82	48.14	1017.47	81.45	467.48
5.84	40.62	1018.58	82.73	482.1
9.45	41.4	1027.06	87.35	479
9.24	41.4	1018.34	84.91	477.65
14.55	40.73	1018.36	89.12	458.82
18.59	41.1	1001.93	58.16	459.72
8.53	40.77	1009.85	90.95	481.03
16.39	58.59	1014.58	90.34	455.05
14.45	43.71	1025.26	84.23	463.6
9.61	44.03	1008.3	91.36	473.54
12.27	41.17	1019.39	52.18	473.84
12.39	44.58	1016.38	84.95	475.37
17.16	53.16	1013.2	82.85	456.93
14.57	37.86	1022.44	68.82	463.58
15.87	41.16	1005.85	78.29	463.86
4.86	39.4	1012.73	91.39	488.63
6.45	35.77	1018.86	67.84	483.12
5.05	35.57	1027.03	80.02	491.4
19.64	46.33	1013.33	98.99	451.45
15.72	43.02	1011.98	45.74	466.33
16.65	49.69	1014.01	91	460.03
17.19	43.14	1014.34	68.62	464.72
15.72	56.89	1013.35	85.06	456.33
9.42	41.4	1029.21	86.4	474.75
9.8	41.82	1032.98	67.55	473.72
15.83	41.67	1013.39	74.12	464.93
8.88	39.66	1015.21	88.29	481.45
7.3	43.65	1019.33	67.62	482.96
3.31	39.42	1024.05	84.31	487.19
13.57	41.4	1021.27	72.55	464.23
5.99	35.79	1011.56	91.69	484.82
13.52	42.34	1017.97	95.34	463.71
8.83	41.14	1025.37	94.36	474.51
18.58	46.97	1014.25	74.09	454.26
18.53	48.98	1014.24	74.29	452.73
14.01	42.99	1007.12	69.69	469.23
9.55	43.99	1020.5	97.28	476.06
16.41	47.24	1015.75	88.78	457.94
18.59	44.63	1003.99	86.22	459.65
18.77	58.66	1010.34	87.25	454.54
12.67	48.14	1017.41	83.63	463.68
11.01	40.22	1011.13	83.09	476.69
9.22	40.92	1021.83	85.43	474.51
19.02	44.85	1014.57	43.37	465.42
8.13	71.14	1018.94	86.7	471.99
11.43	44.78	1013.43	82.45	471.09
12.51	41.92	1031.21	64.66	468.41
9.46	42.28	1008.67	78.16	481.95
5.05	35.57	1027.03	80.02	491.4
19.11	58.95	1017.07	85.49	449.89
5.86	40.62	1017.03	85.06	480.71
16.69	44.78	1010.41	58.18	456.17
13.41	45	1022.31	76.29	475.9
15.28	43.71	1024.32	81.24	463.44
17.95	59.15	1012.73	84.27	449.14
13.43	43.56	1013.02	66.36	472.94
17.46	39.99	1008.52	69.73	461.01
11.21	40.75	1016.45	86.14	479.2
14.79	46.48	1007.46	92.4	462.55
9.16	41.03	1021.3	76.08	484.96
18.68	46	1002.2	97.17	447.8
8.07	43.41	1016.02	76.26	467.56
12.17	49.83	1008.05	96.44	469.52
18.86	42.18	1001.16	98.58	457.07
19.12	50.16	1011.52	99.71	451.49
11.71	40.05	1014.49	86.09	471.49
14.6	44.47	1028.46	69.96	465.24
10.35	40.27	1005.09	92.42	477.8
9.71	42.44	1014.29	94.03	481.03
7.65	40.67	1020.14	72.37	491.1
15.83	41.67	1013.39	74.12	464.93
4.56	40.27	1011.13	80.24	493.87
7.98	43.52	1022.45	97.68	481.93
12.28	41.49	1019.73	94.79	467.44
16.38	45.64	1020.47	89.28	462.58
6.8	37.8	1021.09	70.02	485.96
12	41.17	1019.48	58.71	474.4
11.22	43.13	1017.24	80.9	473.93
9.97	41.62	1013.99	96.02	464.86
14.41	42.77	1019.84	82.54	465.89
18.06	43.14	1013.95	62.21	461.27
11.83	43.14	1010.06	88.14	471.98
10.91	42.34	1021.83	94.99	470.91
6.86	41.17	1020.12	79.14	490.23
11.29	41.5	1013.39	89.15	476.04
16.22	50.88	1014.33	100.09	454.94
19.94	65.46	1017.7	68.94	448.67
19.37	63.09	1018.79	81.52	450.18
18.51	50.9	1012.95	82.71	459.11
15.11	45.01	1017.01	84.39	462.21
15.86	40.66	1016.23	86.74	455.85
19.46	46.33	1013.77	89.62	452.11
10.02	41.44	1017.37	77.65	479.63
10.9	41.46	1016.66	86.2	479.45
9.04	44.68	1023.14	90.73	479.53
12.74	39.13	1008.19	94.81	468.57
17.02	44.85	1014.38	62.66	459.98
10.23	43.72	1011.18	97.93	471.61
15.86	43.5	1021.22	75.38	459.42
14.13	43.7	1015.94	80.89	469.28
14.03	41.79	1008.07	83.32	457.98
18.01	62.26	1011.89	89.29	451.14
16.4	44.9	1009.22	82.31	456.11
3	39.64	1011	80.14	485.2
16.97	44.92	1025.21	74.27	460.21
14.89	39.82	1013.23	82.49	470.19
11.97	45.51	1016.84	81.47	472.82
16.26	38.58	1016.04	76.7	462.54
15.62	41.23	992.89	83.99	463.21
7.64	39.85	1012.78	88.09	481.53
17.36	39.53	1008.28	68.87	456.57
11.7	43.41	1016.08	62.27	467.51
19.43	52.9	1018.35	61.12	456.08
13.3	37.9	997.41	91.51	465.61
12.12	38.28	1013.65	90.19	471.19
17.03	58.49	1011.91	92.16	460.48
17.3	47.45	1010.29	87.13	448.79
13.89	43.7	1015.12	64.99	470.88
16.09	65.46	1013.84	85.52	454.88
12.75	44.03	1007.29	89.46	465.86
13.9	40.2	1013.13	89.91	464.17
9.13	39.16	1014.14	86.17	484.86
13.97	53.82	1016.81	62.32	465.24
11.43	41.16	1022.81	92.04	466.86
11.61	40.81	1025.68	72.08	473.08
8.97	39.66	1021.63	78.94	482.62
14.84	42.03	1017.47	79.27	466.2
17.96	47.83	1005	85.72	454.59
7.89	40.46	1019.61	74.53	477.27
8.87	41.82	1033.3	74.28	477.97
12.29	40.71	1019.71	83.09	469.75
18.6	41.67	1013.07	64.23	458.91
19.64	46.33	1013.33	98.99	451.45
13.92	44.47	1029.36	70.86	467.29
